болезнен	3
отлагам	2
подпра	2
периодичен	3
божество	1
военнослужещ	1
почитам	2
съчетание	1
питие	1
наслаждавам	2
идентификационен	3
люде	1
хасковски	3
надпревара	1
пропаст	1
тренирам	2
хепатит	1
романтичен	3
троен	3
известие	1
разделение	1
пробив	1
учудване	1
невъзможност	1
военноморски	3
фирмен	3
извинение	1
овчи	3
психически	3
стичам	2
актуализирам	2
визита	1
страдание	1
излиза	2
свързване	1
фермер	1
крайник	1
бъбрек	1
налагане	1
схващане	1
зловещ	3
математически	3
алергичен	3
елементарен	3
интравенозен	3
отстъпка	1
фармацевтичен	3
алкохолен	3
магаре	1
дефиниция	1
насърчаване	1
мома	1
издърпам	2
джентълмен	1
координирам	2
провокирам	2
окача	2
страдане	1
запознат	3
разположа	2
ориентация	1
коледен	3
римлянин	1
апетит	1
радикален	3
бандит	1
количка	1
скандален	3
пиене	1
конски	3
светна	2
групов	3
преструвам	2
зрение	1
крайбрежен	3
псевдоним	1
справочник	1
номенклатура	1
призив	1
уговоря	2
немец	1
иракски	3
съмнителен	3
четник	1
графиня	1
дебна	2
объркан	3
мак	1
поза	1
добричък	3
катедрала	1
маркировка	1
снабдяване	1
лисица	1
формуляр	1
кеш	1
подскоча	2
породя	2
анемия	1
изнасям	2
адмирал	1
указ	1
изкарвам	2
народност	1
италианец	1
снежен	3
трескав	3
неблагоприятен	3
ракия	1
неправителствен	3
снабдя	2
закрит	3
непоносим	3
уплашен	3
опасявам	2
климатичен	3
юнак	1
пирински	3
случайност	1
габровски	3
трибун	1
обуча	2
беля	2
лък	1
набирам	2
разпръсна	2
самочувствие	1
учителка	1
улесня	2
залея	2
електричество	1
третиране	1
проследяване	1
чифт	1
игрален	3
лозе	1
метро	1
изчезване	1
рекорден	3
сърдя	2
скривам	2
устойчивост	1
покоен	3
вгледам	2
настигна	2
батальон	1
неуспешен	3
обявен	3
хижа	1
стъпвам	2
грип	1
предполагаем	3
касая	2
мълчалив	3
физиономия	1
явен	3
цариградски	3
рев	1
недостъпен	3
изчисляване	1
потвърждение	1
звъня	2
отбранителен	3
подготвям	2
величина	1
пълзя	2
отместя	2
вещица	1
библия	1
устройствен	3
реализиране	1
спогодба	1
усвояване	1
тютюнев	3
партизанин	1
потисна	2
изплащам	2
впечатля	2
робот	1
ритам	2
имидж	1
порасна	2
съкращение	1
събуждам	2
счетоводство	1
укрепване	1
диван	1
дъга	1
светкавица	1
ударен	3
поглъщам	2
кръстя	2
клауза	1
травма	1
помпа	1
столетие	1
неприятел	1
координата	1
греда	1
клип	1
одрински	3
майчин	3
побягна	2
мелодия	1
левица	1
потъвам	2
чорап	1
населя	2
номинация	1
фланелка	1
дузина	1
прозрачност	1
работнически	3
оплакване	1
фантастичен	3
вена	1
импулс	1
коприна	1
застраховане	1
пребиваване	1
фураж	1
разширение	1
палестински	3
възторг	1
кислород	1
нарушаване	1
нарисувам	2
опирам	2
грам	1
разделяне	1
покой	1
изтрия	2
замествам	2
илюстрация	1
скача	2
повторен	3
удостоверявам	2
картон	1
подхождам	2
схвана	2
споря	2
броня	1
плацебо	1
закарам	2
различа	2
гарантиране	1
рибен	3
акциз	1
извлека	2
сервизен	3
бутна	2
аналитичен	3
клане	1
еволюция	1
нотифицирам	2
палец	1
сингъл	1
просна	2
тревожен	3
режа	2
вал	1
местя	2
нравствен	3
солунски	3
шериф	1
заинтересуван	3
елегантен	3
изстрелям	2
лапа	1
поканвам	2
внушителен	3
коалиционен	3
кристал	1
препятствие	1
борец	1
самота	1
бавя	2
племенник	1
авиокомпания	1
галя	2
мраморен	3
назначение	1
пролетен	3
залог	1
получател	1
вкарвам	2
последователност	1
раздам	2
кукла	1
отсъствам	2
приветствам	2
дивеч	1
гостувам	2
доброволен	3
вокал	1
усложнение	1
кюстендилски	3
приложен	3
разрешен	3
подпомогна	2
протеин	1
будя	2
нарежа	2
въздухоплавателен	3
говедо	1
изхвърляне	1
партизански	3
сабя	1
размахвам	2
облик	1
изискам	2
изящен	3
просветен	3
уточнявам	2
делегат	1
оправдавам	2
заслужа	2
сегмент	1
задоволство	1
дивидент	1
ориз	1
житейски	3
ровя	2
пенсионер	1
уместен	3
ага	1
косвен	3
проклятие	1
актьорски	3
асистент	1
идеологически	3
коза	1
уличка	1
еквивалентен	3
консервативен	3
придвижвам	2
лекота	1
клетъчен	3
прасе	1
вероятен	3
визия	1
преструктуриране	1
фоайе	1
комунизъм	1
практикувам	2
украински	3
плах	3
излишък	1
медикамент	1
оцеляване	1
размах	1
гръмна	2
пребледнея	2
пренебрегвам	2
сбор	1
изтребител	1
набор	1
чекмедже	1
избиране	1
превръщане	1
зърнен	3
персийски	3
стадий	1
знаменит	3
впия	2
топлинен	3
булевард	1
пипна	2
дрезгав	3
попълвам	2
обиколя	2
затваряне	1
консорциум	1
картичка	1
форт	1
уикенд	1
авариен	3
билка	1
сокол	1
фигурирам	2
размяна	1
свински	3
вперя	2
графичен	3
погаля	2
регулаторен	3
храбър	3
отечество	1
сос	1
консултирам	2
търновски	3
обгърна	2
лягам	2
календарен	3
ниша	1
оранжев	3
учудвам	2
отлагане	1
жлеза	1
кош	1
дарба	1
лишаване	1
производен	3
флагче	1
диагноза	1
преодоляване	1
сливенски	3
безработен	3
бик	1
проумея	2
секретарка	1
бюлетин	1
кълн	1
председателство	1
сънародник	1
маршал	1
предсрочен	3
хваля	2
профилактика	1
документален	3
поверя	2
табела	1
гръден	3
оттегляне	1
предшествам	2
инженерингов	3
взра	2
обаждане	1
красавица	1
повръщане	1
мъртвец	1
ензим	1
примиря	2
алуминиев	3
подскачам	2
отмъстя	2
засилване	1
прощавам	2
вана	1
разгневя	2
